Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Maldives,0.9969861290458135,0.0009405699782347954,0.0012342692192694774,9.449087038560937e-05,0.0007072866328504012,1.1175702284164881e-07,2.5315157634776052e-05,2.308410502056629e-10,8.278563194735283e-06,1.1977234410251164e-06,9.373916363347658e-08,2.9618932025457325e-09,1.2623369901319092e-06,4.064617835845119e-07,2.2064087321618543e-07,1.9309206563936247e-09,1.8987979849550203e-07,3.0903994710433586e-08,8.269481320339352e-08,5.333637731981996e-09,9.061240172816517e-09,5.037749532867758e-10,3.336345009020952e-08,1.6466033599126751e-09,9.426162986709276e-10,1.8946851948004318e-10,5.364767640290121e-10,7.625754865744922e-09,6.805821421059385e-11
Mali,0.8432150228497535,0.14121418186942017,0.0009997387585345455,0.0011424925462220823,0.0006055914593570127,0.00492159861376358,0.00014018653296741525,0.0005996060045857758,0.00033677290348971354,4.3506725775667466e-08,0.0013783638387747956,8.77515901516921e-06,0.0011176639884322615,2.2445241928873885e-06,4.497563958980983e-06,0.00047011870525603917,0.0012360565096098894,2.2517080839088246e-06,0.0003035990402228647,2.4728601324925657e-07,0.001002435568168909,0.0001717803519991599,3.9973167294043254e-05,0.00023614005495632906,0.0003621193561075775,0.00011302589598214229,0.00030497210469490236,6.954419406199077e-05,9.559383552997526e-07
Malta,0.9970689884695265,0.0008668930850757151,0.0012483723333766242,7.91071410784066e-05,0.0006995641280921452,6.342710409641696e-08,2.288652488860322e-05,1.6884959845501223e-11,1.0202648516117391e-05,2.4138995730070916e-07,5.4654738482100905e-09,1.6018213658533584e-11,3.036442434422397e-06,2.2315884812904314e-07,1.0593372142495501e-07,2.194783478236245e-08,1.633520919248449e-07,1.8615398832981226e-08,6.5289497827843455e-09,7.585594214782542e-09,2.6826837789566785e-08,2.8900483817729292e-08,2.249765749560952e-08,1.532800231764283e-10,2.215972166988779e-09,3.4141205390615054e-09,7.28785705941466e-09,5.386740766217118e-13,4.923864538584646e-10
Marshall Islands,0.9969804360713189,0.0009565543973483995,0.001229479541092037,9.59809488492282e-05,0.0007010056232804579,1.466716859833971e-07,2.456614928796096e-05,5.135004443478642e-09,8.282526068386569e-06,1.396409052236584e-06,1.4814255435125845e-07,4.2505201726839674e-11,1.2533383699741894e-06,3.27753207433999e-07,2.1036057671997013e-07,5.716309330708047e-13,1.4067244586018473e-07,1.3330960616214978e-08,3.020442277475847e-08,6.488366956481854e-10,7.917124653238725e-10,1.060955331540447e-09,1.8871967107430355e-08,8.883821265677277e-11,4.892641189234118e-10,5.7404411048246146e-11,1.7354153063868429e-12,5.323941142577828e-10,1.3828960262983945e-10
Mauritania,0.9948249062329575,0.0026182062267041113,0.0016450687191391887,0.00012177105376284572,0.0005904406044605025,1.780684768732734e-05,1.0068600677847161e-05,1.5834137178040507e-05,7.821398699315454e-08,6.171289936217735e-06,3.940785361854146e-05,1.5446008858806142e-05,2.623297499304895e-05,3.805911905224699e-06,8.649002686657067e-07,4.161927647543154e-06,1.343263885567405e-05,2.3045375199094877e-05,1.7778237326013973e-06,1.4028597653774848e-05,1.5042570947821466e-07,1.3055094662893287e-06,3.176597923447705e-06,1.4592908812336546e-07,7.551727628399159e-07,1.0334190775855603e-07,8.100690461710489e-07,9.907777109164862e-07,6.2371614472240266e-09
Mauritius,0.9973209119524016,0.0006646382402211784,0.0012109533589245924,6.183826757539127e-05,0.000698980577024372,9.809079656444845e-07,1.4420333847547727e-05,2.973939125276096e-06,5.81870656061081e-06,8.331122712029532e-08,1.744478474557108e-07,3.153097730206428e-06,7.33737049456404e-06,1.7800518006204283e-06,8.495521820473795e-08,5.675372628059966e-08,6.173833414014631e-07,2.9232057405166176e-06,6.294562950721033e-08,1.8876388191630682e-07,9.665335864033936e-08,2.0536947005252243e-08,9.675538555349547e-08,3.312533766387879e-08,2.114858044885702e-07,1.2451231829564328e-07,1.4285194083845045e-06,9.719841305300804e-09,1.2131483012449973e-10
Mexico,0.7353093744036852,0.07674238259480927,0.001059294497480086,0.07536471763053357,0.013614787812463938,0.009044243238170312,0.00032634586883295965,0.012413848853540766,0.003573543121675861,2.3933928057283583e-05,0.006275117613789976,0.036240617215349755,0.00703621564501951,0.0017873126330702573,0.0015515498477360005,0.0001573738356352569,0.0007122800336698269,0.007001620627871516,0.004405325941572498,0.005871596708164962,0.00021696302470508726,0.0003588368325446405,4.0589490871091374e-05,0.0003746070560290582,0.00023592472872603352,3.336495938986062e-05,6.930501330846233e-05,0.0001588149243503646,1.1191894677812295e-07
Micronesia (country),0.9969923200451659,0.0009495776456682243,0.001224723645065519,9.455683889024799e-05,0.0007025353497905147,3.2984530208881846e-07,2.4326390712183948e-05,2.5897381970955806e-10,8.00051152798625e-06,1.421448055757575e-06,1.030728687532735e-07,3.178135244966869e-10,1.42127770680501e-06,3.2796156716493674e-07,1.824954562433377e-07,9.2884349565044e-15,1.06768939727177e-07,1.0958852235999822e-08,2.5814144358920098e-08,4.157291002007323e-09,1.8190369362751621e-10,1.5706827558472804e-09,2.0468894630073216e-08,3.5034210397051313e-12,6.860399737148284e-10,1.8566652344420902e-10,1.847996817016044e-09,9.39197187228722e-12,2.421189829158501e-10
Middle SDI,0.7796264764635943,0.1612453062323515,0.014706484696779503,0.016316877499501465,0.011856802663755554,0.01504461375125641,7.056420346899941e-06,0.0005103143774814964,2.2796324205903223e-06,1.7895953315551618e-07,1.8313264366886847e-05,0.00026249891279337334,2.1777999036961785e-05,0.0001850322730152315,0.00012087795698318702,4.53523562608344e-05,1.372922457085119e-05,1.1788616377176146e-05,1.7895601143747171e-06,2.2759044992300026e-07,4.1646880986245575e-08,3.646593814283177e-08,1.3536937507417851e-06,2.654412077756076e-07,9.333746563772958e-09,4.4470134685166205e-08,1.6467147596273162e-07,4.383426825319487e-08,2.6199160701842915e-07
Moldova,0.9973935365362331,3.367609307646151e-05,0.0014549177077078106,1.9707030178989295e-05,0.0009929227562429832,3.4406627108457048e-06,2.1813428586830596e-05,2.0648514451925787e-06,1.8815434611852217e-06,2.93484070760491e-05,2.2019897837390257e-05,6.642061255176505e-07,3.902963619279846e-06,2.2603239941210226e-06,1.6019374914626708e-06,1.2704016102722746e-07,5.073642897729437e-07,2.7586405472773183e-08,2.5070226436417646e-06,3.550660231516433e-07,3.1472102788164435e-06,4.711379335361056e-08,5.313477386647153e-10,3.0616700078116763e-07,2.866124162029747e-07,2.5918822971210954e-06,3.191608649421487e-06,3.022511573158069e-06,1.2393733298251454e-07
Mongolia,0.9973028481346936,0.000544190915896112,0.001238406901900437,6.341200996054425e-05,0.0007705981335199377,2.4209458100123255e-07,3.994187323027333e-06,1.4783964180518357e-06,1.0117837686122921e-08,2.75248128666306e-05,1.3067223925602702e-05,1.8193165987901612e-07,1.990234528373563e-06,7.421578202549892e-07,1.1767983164807741e-05,2.2161012211994347e-06,9.248558178743732e-08,3.5687498331269775e-08,4.657658876925807e-11,3.7636138495121115e-06,4.056775055729803e-06,2.9011492344267425e-06,1.3051226015704133e-06,2.798575234114538e-06,2.530626306629692e-07,1.5429580636364283e-06,4.898378536129638e-07,8.928312773584826e-08,6.537523658477214e-11
Montenegro,0.9971507105626191,0.000761558315626152,0.0012447235897063284,8.10720154581403e-05,0.0007331174404324343,3.802017001328492e-07,1.5424980120338754e-05,3.1400013604828553e-07,6.013822657442375e-06,1.1396900835180813e-07,1.0434557081567848e-06,4.913944078188516e-07,7.81663939120123e-07,1.0642025240580012e-06,1.6862846084283438e-07,2.450389372800214e-08,6.121469612397952e-07,8.029643330617041e-07,1.0838625687706097e-06,8.832421138245127e-09,1.3368821360434395e-09,1.1222883891833706e-09,1.5435259380059613e-13,3.43236131661914e-07,6.518095244634727e-08,1.2022980396901699e-08,1.8869268591886316e-08,4.165477217783179e-08,6.023887505186278e-09
Morocco,0.9740426441136316,0.005213154341200137,0.0023767423215199585,0.004200612923025582,0.0003099450848828011,3.647443092731129e-05,0.006243322732246047,0.001502812558234322,0.0007178271638248636,9.739437436892626e-05,0.0027200227633341644,0.0005331393730361544,0.000569094348128899,0.0005934282796686094,2.476360993246267e-05,7.80333243090241e-05,3.9572100683768546e-05,1.0101892945353193e-05,3.210750440667652e-05,9.91497366520448e-05,6.3997468994973e-05,0.00013776398102630292,0.00010286951956337139,1.4437444305808315e-05,8.007990851484664e-05,8.327786062187929e-07,8.823267831050351e-05,6.776035545118662e-05,3.6828882682390316e-06
Mozambique,0.7729644677314252,0.0779718729757276,0.027505203555504506,0.00011510118119527968,0.004407725677018269,0.09395232157447816,0.003942125737383319,0.0007551888666565953,0.0004369304892914432,0.0017434517165450737,0.011534958591638514,0.003416782247846115,1.6098347430352724e-05,0.00014445460453421408,1.3639049858751541e-05,0.00032859363240514476,4.6459660171610175e-06,2.018431059644317e-05,8.475126713942469e-05,3.843172785099722e-05,7.563993453769301e-05,0.00024387836517128074,6.908140555879255e-05,5.0235045019294034e-05,0.00012719743423647244,2.354057083369567e-05,5.535676311608456e-06,7.81901796508052e-06,1.4329982333679463e-07
Myanmar,0.9513259774446752,0.0005198030203901327,0.005313960929734005,0.006728891084449205,0.00028217329301948155,0.0011832493104582864,0.007608001856873706,0.01016558177417268,0.0027641839462562113,0.00023079083820954597,5.964093521784557e-05,3.8782430017813996e-05,0.0002577962258924589,0.008344786585241066,1.0534230805143961e-08,0.0024789452991746484,0.0008353126678812841,0.0004119487197261202,0.0006452289686053161,6.237677637182315e-05,0.00012607000007749535,0.0004082337728628225,2.6797144130908246e-05,7.54903903856393e-06,3.531455130061727e-05,0.00010804052293916071,3.4096677923245144e-07,2.354930393615377e-05,6.662058337304319e-06
Namibia,0.996277089713805,0.0018035160990482841,0.000377880796457372,6.253014322430095e-05,0.0008533408084488856,0.0004492697217469225,6.89855059934504e-05,5.703494429807161e-06,3.745980364816683e-05,1.522845807953272e-05,1.9971491640609224e-06,1.0323908841203034e-05,2.1218674449932546e-06,4.7664255746146013e-07,1.937441251855678e-05,2.614248857054494e-07,6.673769440050445e-08,1.6876287381298919e-06,1.108785620984462e-09,4.341342989631254e-06,2.337186064067117e-06,4.340312113480033e-06,5.643574188584948e-08,8.482095286496972e-07,2.8717560596726213e-07,3.183334032016522e-07,1.4537106888675505e-07,5.534306905845096e-09,4.673665381497674e-09
Nepal,0.9796319561503941,0.002563228434055353,0.012801393395375855,0.001581451362931262,0.00043840266930779485,0.0009241352624939242,0.0005885969928732391,1.1285271404093023e-07,5.972346996770356e-06,9.339549200330981e-05,0.0005429503725578982,7.071427376505032e-05,3.7212017025311063e-06,9.499859684911942e-05,2.635236441457894e-05,0.00013920356370865266,6.161437977826614e-05,0.00010521032363844146,4.907993624283659e-05,9.838129576507558e-05,2.8334967546550075e-05,5.912317791421555e-07,1.588382858187956e-05,7.040127710102613e-07,2.429032488924565e-05,9.805869258767923e-05,1.0372984252077901e-05,2.4958791540589724e-07,6.431021087862756e-07
Netherlands,0.9948732595745238,0.00046047791147399084,0.002098555547313115,0.0001301962600319151,0.0002920996426627722,8.950005095762468e-06,0.0005904667124988078,1.5155233985615315e-06,9.891226436427102e-05,0.0012229560840984204,7.3300434495728015e-06,7.746667802456688e-05,1.5832802557383377e-05,9.563259410346087e-06,8.542031628161882e-06,9.154000465785528e-07,1.1864580047854947e-07,1.8351903722823163e-05,1.4337860113492538e-05,8.086348278217783e-07,1.8578506054889824e-05,7.570141457496486e-06,1.2470215686586422e-05,1.3847554188318935e-05,3.958173820019267e-06,3.0728158872093295e-06,7.116602028442669e-06,2.612945625650439e-06,1.1626020854254583e-07
New Zealand,0.997592671485865,0.000380227130134514,0.0013346301024673866,5.405581729690396e-06,0.0006201483677401172,2.1759336772711462e-08,2.9914892557617678e-05,3.909350644711785e-07,1.1390096921904612e-05,5.383510060560053e-06,5.450181198576119e-07,3.859052819045916e-06,8.717382200230429e-07,2.2465576279615386e-07,1.7040260898189896e-06,1.5647968261582054e-06,1.0490716923337656e-06,2.9298946269594443e-06,5.352849665742702e-09,2.9740401491131713e-06,6.124713411568406e-08,1.2822304926204364e-08,8.565898635783256e-10,2.871008451910133e-06,3.9136802439339563e-08,2.1195659987600367e-07,6.809283150013846e-07,2.05803257598961e-07,4.731510503186625e-09
Nicaragua,0.9973936168773151,0.0007672049290598791,0.0010428531573637191,3.2305582158492484e-05,0.000660342385141094,2.725630141452572e-05,2.8672868083061403e-05,1.9608040740482534e-05,2.6966268679042694e-06,1.582805674765306e-05,4.614821157456886e-06,1.0303099504127458e-06,1.2635191049820623e-07,7.055201801191909e-07,1.4901716720984917e-07,6.31286437882153e-07,3.468837330906517e-08,1.3269918997807579e-07,2.7592404210366296e-07,4.3032696262164e-07,2.1228334445421978e-07,2.580240514928554e-07,2.5209000162172746e-07,2.701248810094453e-07,2.006355836173447e-07,1.2160936952351785e-09,1.4901810992886194e-09,2.865259137533485e-07,1.839685780487713e-09
Niger,0.5891722831332912,0.34435087317485885,0.0005512747074523698,0.0015677969786720384,0.0022959167916508346,0.04112972302592216,0.00039440521349372705,0.0003980147930402522,6.637115068800467e-05,0.0031294441427257937,0.005640256002330201,0.001074660751461984,0.0006378420498928664,0.0014129508487207604,0.0014698535047145014,3.881659223020227e-05,0.0003450010535034169,0.0017386604042117233,8.129230948745674e-06,0.00022938589529817406,0.0008529345909457953,0.0031674952735962214,4.112747490829154e-06,7.585594795206674e-05,0.00013943500536413875,3.24893743528403e-05,4.15528126718093e-05,3.270886116631742e-05,1.7559413519313586e-06
Nigeria,0.2303219590908368,0.655214989818027,0.0763623961224858,5.4597679726536325e-06,0.002335951889804124,0.011272433020898408,0.0003760124770281283,0.00024167947927944945,0.012835701328816484,1.4540654002150453e-05,0.007008043850858377,0.00025043507411244933,0.0011212519216237098,0.00019014444817455067,0.0011980332189873287,1.3240837645963312e-05,0.0008266670084280776,0.0002294023648286881,8.285680021722696e-05,4.00713707452292e-05,2.9615252406994608e-05,1.2545510875355687e-06,2.1414224280788825e-05,2.5912736619257584e-06,1.5369445580085382e-06,1.733433314960173e-07,5.357920507099724e-07,1.5824679400988166e-06,2.560590972284513e-08
North Africa and Middle East,0.6196446953919552,0.022069908795380653,0.001240326639107786,0.1048883402746571,0.002282485468525207,0.03839282793322324,0.06965751903467307,0.04747838925002593,0.025830475716426337,0.0023077309629682763,0.04918637633282971,0.012490268942644293,0.0027222473638491692,1.4381312759730868e-05,0.0002957242354241071,0.0003634570522076488,1.0841574815476694e-05,0.0008225843035581388,0.0001426705605773738,6.117495219385456e-05,1.6412162847261942e-05,1.3156865121208315e-06,5.550792094825038e-05,8.934205699132282e-06,2.11306860678632e-06,3.1093711304322855e-08,9.883109075287007e-06,1.7923570561093587e-07,3.1974190919550745e-06
North America,0.1624379060457551,0.3666549044184292,0.01089099426165331,0.22269683620014163,0.03621776354562235,0.028285546052040905,0.10975937546027272,5.6488947215873756e-05,0.0009781714968065008,0.06024824798682051,3.155303982849726e-05,0.0012357900978891157,0.00018376396114469891,5.676495243049494e-05,3.424837697590012e-05,3.453879878384284e-05,0.00011724984571196787,2.1792716071650406e-06,9.985761260086502e-07,3.3744820417153736e-05,3.481321580195893e-05,1.0045037430082155e-09,5.475595673511766e-07,1.1230469844587946e-06,3.3311575014409457e-06,1.0891123005641002e-09,2.471083830716099e-06,4.07309558655924e-07,2.3837746626137622e-07
North Korea,0.9629375040102459,0.004443578911870713,0.004418364693321658,0.007792049496067018,0.00568084203703356,0.00022456324045596089,0.00010062851986321286,0.003424049959245402,0.0010384986554039855,0.0013299174451230954,0.00016250016942557057,0.00015613498287654637,0.0010215343499239103,0.002411667711193845,1.664755035777154e-05,0.001814442017050108,0.0009156317747266703,0.0011108978490735988,0.00017274854358606724,0.00021658189725328706,0.00011729830999172321,0.000283128043643695,5.174743638310149e-05,3.147831858112585e-05,6.013065230170322e-07,5.982989547071835e-05,6.364294188354842e-05,1.5103971433053455e-07,3.3388937105303644e-06
North Macedonia,0.9973072549373425,0.00044530096870114375,0.0013104625398036,4.9003918412159404e-05,0.0008249407313685243,7.69387999528415e-08,5.917770417524921e-06,5.3364478855896495e-06,8.653016089383152e-06,6.952255279832716e-07,5.694717351324357e-06,1.8669611125766762e-06,2.605452773059637e-05,4.34663406914941e-07,3.4415458317733656e-06,2.2850766190244855e-07,3.0585951655982853e-09,6.619271331404902e-07,9.94614626781734e-07,6.257160576793966e-07,5.547043460579043e-07,3.8176383001846416e-08,4.17333997144463e-07,7.891655244038558e-07,4.5981361068298794e-08,3.4455435159346014e-07,9.972663007080743e-11,1.458586671836608e-07,1.5391786913409464e-08
Northern Ireland,0.9972631578133915,0.0006686801642390962,0.0012863781180264605,4.378658344824867e-05,0.0007033243262891516,2.2101944129951846e-07,2.333651939546928e-05,6.241444896870341e-08,8.291357003867011e-06,8.189720396371474e-15,4.474406062500735e-07,2.1535488814471614e-07,1.0954105376111194e-06,2.0671510951732474e-07,3.53219240499482e-07,3.5857354023359153e-09,1.423941415816818e-08,3.3003565679475147e-10,1.6334628146097857e-07,7.809171105331103e-08,1.630544958020074e-08,4.51580617100392e-09,1.1820554550956447e-08,8.462955427617103e-11,1.1914463200453783e-07,2.9371739360223567e-08,2.3577932268013874e-09,5.943272352799308e-11,2.907110300263364e-10
Northern Mariana Islands,0.9969804401177569,0.0009569415525225125,0.0012284280622777018,9.60954988145524e-05,0.0007005997193323401,1.3910480995412988e-07,2.5196098191802004e-05,2.3949705043161644e-08,8.667182855450969e-06,1.3310698426070005e-06,1.7947752778712563e-07,1.8465240372441708e-09,1.2580102220418018e-06,3.024889706133393e-07,1.892938265218336e-07,5.648505301677126e-10,1.389270781366052e-07,1.501843399518365e-08,2.6894403356575955e-08,4.788253651788068e-11,3.2491744105130855e-09,2.015243767757932e-09,1.7936652033803744e-08,4.941366122128249e-11,2.9064828623061804e-12,2.816625988999022e-10,2.2861853391115726e-10,1.1321934964172186e-09,1.7830648625983948e-10
Norway,0.9974476840499105,0.0002874730600057446,0.0014653779609458799,1.2124991272646813e-07,0.0005990056956066953,4.500057262850971e-08,0.00010623306693287347,1.9318634587658024e-06,1.8655707761057196e-05,2.7958663153283442e-05,2.55676700041407e-08,8.53084215009847e-06,6.739760211515917e-06,4.3945555039998295e-06,5.553063931424517e-06,3.169383590554564e-10,1.1774538002593215e-06,8.548088317328646e-06,6.402112623131223e-08,7.220474554825346e-06,5.347345953872903e-07,4.160778671366728e-08,7.740329295348895e-09,6.181051059170468e-07,3.46400363927438e-07,4.7023594766484317e-07,8.46704622001489e-07,3.6532045960213996e-07,2.8688325439346682e-08
Oceania,0.9853931026283884,0.003976349089130576,0.0029711578521045895,0.00041541892113020187,0.0008266988772013461,2.7601876513501946e-05,0.00026805926961717306,0.002085414269721786,0.0012025189171680749,0.00020232082769495752,0.0001614804449308765,0.0002209906394372555,0.00038779948833823555,8.649619418339862e-05,0.00013165742906132152,0.0003770186896177445,3.469044183885158e-06,8.380241719337042e-05,5.813264278860612e-05,0.0004931486991228836,0.0002077836577827477,0.00019726280865932827,4.4640831429251304e-06,2.2172929197461125e-08,3.511648823562466e-05,8.385546287281868e-05,9.214205193539031e-05,3.354950998507183e-06,3.3601059152694e-06
Oman,0.997161228508389,0.0007168625145938215,0.0013054085997362083,3.502106645759499e-05,0.0007324533285912253,1.127002634054452e-06,1.4946082441108912e-05,1.8541876452919167e-06,1.721880407896273e-05,5.465119933193169e-07,3.1150189695139664e-06,2.5158712556783293e-06,1.9556616333065203e-06,1.6403046963534263e-06,1.6477670673784257e-06,8.82393144209604e-07,1.5509767147977125e-08,3.1605497068197005e-08,1.6001120748459893e-07,3.6239837420177134e-07,9.732196232868406e-09,1.97885972661883e-08,4.4901968692118116e-08,3.4970786032564176e-08,6.470319366913666e-07,6.573461843368328e-08,4.292424349672304e-08,1.3674317710210596e-07,5.02430332160095e-09
Pakistan,0.27625728326250876,0.2906872929477476,0.009027268277916492,3.9338042401089206e-05,0.003589329397454845,0.06843546161912892,0.05210120391288721,0.20314141133573838,0.01206877143566771,0.005939435627560074,0.012249607859158358,0.02952244194358963,0.020990457265600847,0.0065242397386102696,0.0009665269236639568,0.00020741984130055488,0.004446845067028918,0.001765302107845103,0.0004932286582082845,0.0008933433795178262,0.0003438431769300815,3.6324154328952714e-08,0.0002314557337807876,2.4987316559480143e-05,2.457222783310489e-07,5.0201350309506944e-05,9.498019937231991e-07,2.004093419180192e-06,6.783703998175071e-08
Palestine,0.99700429085601,0.0006912412997886426,0.001411176056900055,2.0730544954711056e-05,0.0008117520698506509,9.02491433958601e-08,3.4874423927089715e-06,1.1795866226728315e-05,1.5259354607893855e-05,1.6042650656973297e-06,7.143601932372475e-06,9.678051270009336e-07,5.015135002092233e-06,1.3842840150579501e-06,6.376496225799067e-06,2.4933518693470234e-06,9.530810620230505e-09,2.0964900131502755e-09,1.785253214557413e-08,3.369626874058349e-06,3.948629689755758e-07,1.709962209107634e-07,2.473000045122909e-09,2.081015999251531e-07,1.7246456512319966e-07,6.800383135823675e-07,3.2751696144952156e-08,1.2306278612331848e-07,7.463030060955952e-09
Panama,0.9973370236516762,0.0008298688486372746,0.0010333264333140634,4.146634807353376e-05,0.0007038809818323122,1.743026565533233e-05,2.3106977601027452e-05,8.031077039625419e-07,6.763800951963198e-06,2.1407412188852323e-06,1.6267164965710416e-06,8.416854695926642e-09,2.155342778411406e-07,9.816210519863026e-07,5.67125498948566e-09,1.5782599845651523e-07,1.6845815574983956e-07,2.4021474184106216e-07,2.0989419695687288e-07,2.3325322032258377e-07,4.7208790836534206e-09,1.8420381322850996e-08,8.834826270535165e-08,4.137033657101399e-08,6.978210706372308e-08,1.556443479403108e-08,3.2849500998066915e-08,6.936489662719532e-08,8.162867636156528e-10
Papua New Guinea,0.9872764634751051,0.0044034663733945505,0.002636057433787743,0.00045559465664265364,0.0008531294791643447,8.01469435054498e-06,0.00011322133618668444,0.0011803423836605092,0.000745330644531875,0.00017178229212157554,9.744514089470602e-05,0.00024493057656207367,0.00042498441621864136,6.044934027897853e-05,8.346144028554737e-05,0.0003322892663566081,9.579294723543775e-06,8.358226670552263e-05,5.554584974859868e-05,0.0003344485306525287,0.0001246299030307234,0.00015490353422914886,3.7205678311608697e-06,2.4954044098782382e-08,2.7291377399344947e-05,6.851632581570858e-05,4.8290285952622414e-05,2.0366342637732626e-07,2.300496898711115e-06
Paraguay,0.9974686829674521,0.0005682335920673821,0.0010961225856746823,3.0339012445472572e-05,0.0007356659348790464,5.080878281373657e-05,1.8256676737248856e-05,2.2675976912870317e-05,1.0952199094230635e-06,4.268567494893615e-09,1.9821767260644847e-07,2.2726915500831048e-09,1.4943464691658393e-07,1.1489243977366078e-06,9.268617119529256e-07,2.568449434247797e-07,1.170969400649942e-07,9.409938942771372e-10,1.3567105527507333e-11,3.394842142662882e-06,9.45034115187459e-07,4.012301087029919e-08,4.615476844393583e-07,7.377402639034711e-09,4.123726774461591e-08,2.112865553528833e-08,1.6968688826037617e-07,2.2859582514902758e-07,4.801982889928819e-09
Peru,0.9972275688297929,0.00038810198990175135,0.0009638977398824049,6.587594635033237e-07,0.0006253122138624833,0.00032350147568009185,6.382396544517417e-05,3.919167905470599e-05,2.4077644811748694e-06,5.090264936065062e-05,1.5647943736739548e-05,3.7109898723049404e-05,0.0001044821082004049,2.213258930573423e-05,4.0627414324248774e-05,6.684587687034074e-08,2.077270579633621e-05,5.077582471254661e-07,1.1593319542614449e-05,2.0397681315615377e-05,3.254872242889755e-06,4.671434415626063e-06,6.503190639750742e-06,3.84600932483876e-06,2.0139303673327347e-05,9.385694578955733e-08,9.677744042599136e-08,2.6458014160464197e-06,4.3421907824982393e-08
Philippines,0.7291127226062178,0.004703744774792118,0.0013880289385880165,0.0009550909056747962,0.02666678804321932,1.5437551304525433e-05,0.01429269325812328,0.1331637457801827,0.015357165919615544,0.0024650906649408316,0.022878976872178224,0.013896538899313192,0.0008088919025490616,0.0047935336749087825,0.005605007262840455,0.0018506203421569999,0.004085332332976973,0.002280591442424088,0.0023684880258838417,3.271458935675351e-05,0.0004027509275756144,0.00446379838590637,0.003497984072985801,0.001630271973360891,0.003091019000311081,1.7864925956186604e-05,2.803159746518384e-05,0.00014600956930172808,1.0657598896769546e-06
Poland,0.9173912292984829,0.047700277685457794,0.006399889345072252,0.014049765946896237,0.006186959539276149,0.0003392354517213232,0.0023967604101731055,0.0002474401937794977,4.98407864264127e-07,0.0034092917323946333,4.0769082048468465e-05,4.315739880601992e-05,3.2181661950058185e-05,0.00036383564589748314,0.0001592609758038017,8.04447560504513e-06,5.834816032362106e-05,6.726056407641111e-06,6.615835388339745e-05,1.0429675604044819e-05,0.00037192439261273696,4.1082811757062714e-06,0.00038878624909439606,2.9849476399902486e-05,8.955813412654285e-05,3.583598890725919e-05,9.676292067199155e-06,0.00015620026739342685,3.8014207750658943e-06
Portugal,0.9969273634380014,7.877394746257987e-05,0.0012993116443469775,0.00013472027732579407,0.0005226331397864955,0.00010390672132126471,4.6844716025982965e-05,0.00010031104219086684,1.5326210776396844e-06,0.00014071458821730522,0.0001570248413672812,2.0553264254243993e-05,6.753321953901482e-05,0.00011874470309095033,1.1195027401607453e-06,7.516296748343855e-06,1.866581478868627e-05,8.698748201137038e-05,1.3963485144719714e-05,7.348812352655235e-05,1.5683264673218044e-05,3.1653482864896735e-10,3.136263416148356e-05,9.452102774156401e-07,1.088493062159398e-05,6.339081547580823e-07,1.4493531429194531e-05,3.7165993812904784e-06,5.707357985603207e-07
Puerto Rico,0.9978988896414462,0.0003946794335963976,0.0011537783433883616,7.121745954856974e-08,0.000490067147299765,6.0901328896840584e-06,1.3341569774523459e-05,3.0197294081909057e-07,3.2105315532216702e-06,9.758243115726916e-10,7.000660852734703e-07,1.8612561066325775e-05,5.2659201163129986e-08,9.45838130133082e-08,5.339937682026987e-07,2.534760235283143e-06,8.506634279539122e-09,4.615239279418491e-06,2.2070890220138932e-06,2.6676166528107513e-08,1.3537252222582594e-06,3.108459701381071e-07,4.901624839296097e-06,2.0124551152840374e-07,3.059011923964517e-07,1.2858004545138074e-07,2.268011332471411e-06,6.774837731910664e-07,3.548066876571235e-08
Qatar,0.9970775362616863,0.0008812217432131869,0.0012299842972911285,7.954524223718346e-05,0.0006866044953814641,7.310165909764568e-09,2.8645456455907967e-05,5.642861635270115e-09,1.1989898927460142e-05,1.824486953124526e-06,1.3370372601478034e-08,7.813956581767316e-07,8.235703498474051e-07,1.4479884092311885e-08,1.3047505693276846e-07,4.0167776297293583e-08,1.2984058018054853e-07,9.320498194781466e-08,1.144381467639842e-07,1.564589262269049e-08,1.2788803166371677e-09,5.824706146558196e-09,4.308628505575866e-07,1.2308082415106584e-08,1.1901694877924429e-08,9.938684408271435e-10,3.6132787088699278e-09,6.520081225488951e-09,5.272684535695475e-09
Romania,0.9555964025278039,0.018322810328406294,0.0016626279290219608,0.003736736928083307,0.005995013373853145,7.88560032422714e-05,0.003623422330921554,0.003395836114780225,9.351909219276965e-05,3.436524135048149e-05,0.0012062666831204702,0.00015666459883474437,0.0005502272847494087,0.003452930209348686,0.0003081603796230902,5.887340833235142e-05,0.0006636754441920301,0.00031802088376780847,1.3170394313940404e-05,5.525663423590941e-06,2.3602692666826855e-06,7.692428772791398e-06,4.137051245512467e-05,0.0003593013495292382,3.782071484733565e-07,3.9117521738758495e-08,0.00028854549915358085,2.1663895887290323e-05,5.543900902964926e-06
